"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","BL2-A","BL3-A","BL3-H","BL3-W","Event","VL1-A","VL1-H","VL1-W","VL3-A","VL3-H","VL3-W","Time"
2.5324e+06,2.39527e+06,30,3.83431e+06,3.60613e+06,62,1168,6232,0,4545,-253,34,0,64809,3775,2520,0,1398,1540,0,137.534
2.59854e+06,2.34458e+06,30,4.60322e+06,4.37419e+06,54,-6617,5824,0,-3350,635,263,0,64810,3730,3737,0,2718,2441,0,137.534
3.56332e+06,3.21821e+06,41,5.19818e+06,4.49624e+06,83,335,7992,0,5459,-90,64,0,64811,7182,2139,0,3316,3677,0,137.534
2.67149e+06,2.58497e+06,36,3.36222e+06,3.16247e+06,60,-5461,2330,0,-2636,-260,16,0,64812,744,1663,0,705,810,0,137.534
2.9097e+06,2.7466e+06,35,2.73484e+06,2.6856e+06,54,-7571,5660,0,-2319,-90,21,0,64814,-1581,1115,0,2602,2433,0,137.534
4.27865e+06,3.89037e+06,44,4.85311e+06,4.47695e+06,67,5562,14253,10,-2692,-103,82,0,64816,-2067,2215,0,5258,2967,0,137.534
2.78309e+06,2.7002e+06,37,2.3992e+06,2.20777e+06,65,-5909,4323,0,528,-819,0,0,64819,-3871,917,0,-324,1364,0,137.534
2.11506e+06,2.08696e+06,29,3.30096e+06,3.45062e+06,47,38,11941,5,-2849,-224,0,0,64823,6836,7051,0,4547,4051,0,137.534
3.6354e+06,3.23431e+06,40,4.73771e+06,4.44512e+06,65,6566,16220,13,-35,-157,9,0,64824,3418,2640,0,4564,3666,0,137.534
3.06936e+06,2.94308e+06,32,5.43681e+06,4.85906e+06,69,758,6048,0,-1964,-109,30,0,64828,5565,4785,0,3405,2699,0,137.534
2.2843e+06,2.39606e+06,26,4.25257e+06,4.29345e+06,45,-11131,2468,0,-328,6,57,0,64829,2533,2513,0,2624,2525,0,137.534
3.01059e+06,2.91985e+06,37,2.90792e+06,2.76737e+06,61,33892,11948,18,14792,-1058,0,0,64830,21068,6640,0,3418,2328,0,137.534
3.08203e+06,2.90241e+06,38,3.41039e+06,3.09998e+06,63,364,4565,0,6569,-560,0,0,64833,-2107,1578,0,271,1092,0,137.534
3.49004e+06,3.16639e+06,40,4.73865e+06,4.32502e+06,66,-11786,10060,1,-6443,-355,16,0,64835,-1581,1464,0,2259,1606,0,137.534
2.65492e+06,2.4917e+06,35,3.27424e+06,3.31839e+06,48,-12076,2173,0,-3124,-255,8,0,64836,-1823,757,0,777,2437,0,137.534
2.8982e+06,2.87654e+06,36,2.39681e+06,2.23367e+06,67,-21944,4970,0,-3116,-213,22,0,64840,-2034,1727,0,790,1628,0,137.534
2.85585e+06,2.77746e+06,35,2.66136e+06,2.49604e+06,62,-4966,3437,0,6464,-145,26,0,64842,1510,2800,0,2542,1136,0,137.534
2.98374e+06,2.90417e+06,39,3.07792e+06,2.90522e+06,65,-12680,3897,0,2712,-37762,0,0,64844,6621,2298,0,1736,1914,0,137.534
2.93591e+06,2.77052e+06,37,3.00208e+06,2.85212e+06,61,-6619,3779,0,-3509,-22976,0,0,64846,-2156,1061,0,1972,1243,0,137.534
2.33793e+06,2.27259e+06,30,3.92107e+06,3.85508e+06,54,-7693,11693,4,-5078,292,129,0,64848,-3402,527,0,2372,2121,0,138.568
2.79094e+06,2.69521e+06,37,3.35746e+06,3.31033e+06,56,-18651,451,0,-9471,105,85,0,64851,-4582,859,0,945,1637,0,138.568
2.5922e+06,2.46751e+06,32,3.27301e+06,3.12509e+06,60,-6720,9478,0,-6484,5676,1453,0,64858,1249,2612,0,2894,1483,0,138.568
2.59507e+06,2.38878e+06,32,4.15484e+06,3.55527e+06,62,7970,10144,2,2905,-238,18,0,64859,11575,8556,0,2375,1238,0,138.568
3.8661e+06,3.40138e+06,40,4.69665e+06,4.10174e+06,59,-11699,8338,0,-1668,-259,0,0,64860,-323,2312,0,4249,2483,0,138.568
2.5897e+06,2.51572e+06,34,3.07931e+06,2.83923e+06,59,-2328,9068,0,-4827,32093,7970,0,64866,-7841,1056,0,1951,1809,0,138.568
2.45355e+06,2.40152e+06,34,2.57277e+06,2.46556e+06,69,-7396,1554,0,-3849,16131,3439,0,64867,-341,1608,0,-760,929,0,138.568
3.22563e+06,3.09196e+06,38,5.18255e+06,4.79711e+06,74,12779,9169,0,5534,-315,9,0,64869,13006,12063,8,6192,5899,0,138.568
3.9207e+06,3.4126e+06,41,5.26424e+06,4.79331e+06,62,1573,12483,8,-1682,-57,70,0,64870,498,2507,0,5204,5255,0,138.568
2.85291e+06,2.89486e+06,38,3.28678e+06,3.24807e+06,67,28770,12308,20,8228,-478,0,0,64872,15601,4658,0,3896,1956,0,138.568
2.55751e+06,2.43871e+06,31,4.40999e+06,4.3198e+06,55,13981,13129,11,1808,27104,6739,0,64876,2297,2905,0,39,1453,0,138.568
2.65702e+06,2.54635e+06,34,2.41299e+06,2.34797e+06,56,6449,14610,10,3356,734,255,0,64877,2294,2029,0,2813,1677,0,138.568
2.94457e+06,2.89007e+06,37,4.35289e+06,4.35214e+06,61,18194,12364,8,6445,-174,29,0,64878,4773,3417,0,-201,1292,0,138.568
2.56862e+06,2.49596e+06,33,3.58195e+06,3.34335e+06,61,-2172,5231,0,-4053,-284,0,0,64880,2489,2333,0,1075,1466,0,138.568
3.08502e+06,2.90045e+06,38,3.98015e+06,3.85671e+06,53,-7650,6909,0,-826,-34,92,0,64882,2850,2825,0,849,1310,0,138.568
4.17303e+06,3.66771e+06,47,4.29437e+06,3.66538e+06,85,-18698,6419,0,-890,-52,69,0,64883,-513,3444,0,2904,2655,0,138.568
2.01531e+06,1.94602e+06,26,3.46293e+06,3.41656e+06,49,5653,8898,0,2111,-913,0,0,64888,3577,2743,0,2436,1678,0,138.568
2.5023e+06,2.49889e+06,33,4.66576e+06,4.56562e+06,68,6652,12037,8,-4248,-233,0,0,64892,-2072,3112,0,814,1439,0,138.568
2.97173e+06,2.80658e+06,38,3.79983e+06,3.56959e+06,68,-19186,6156,0,-10645,-320,2,0,64893,-5238,1315,0,1430,1422,0,138.568
2.32609e+06,2.25364e+06,29,4.27359e+06,4.132e+06,59,-14567,4306,0,-903,-114,56,0,64894,2135,4201,0,-394,1696,0,138.568
3.34082e+06,2.94898e+06,37,4.48793e+06,4.21459e+06,66,-17956,4213,0,-8337,-171,59,0,64895,-6864,331,0,4776,3627,0,138.568
2.83383e+06,2.78036e+06,37,3.83726e+06,3.67969e+06,68,-7241,3302,0,2807,-2064,0,0,64896,4474,2682,0,724,1262,0,138.568
3.89349e+06,3.47301e+06,44,4.41367e+06,3.90548e+06,62,-8161,4953,0,-779,3020,682,0,64898,337,3054,0,3784,5267,0,138.568
2.5681e+06,2.54883e+06,36,2.49032e+06,2.42991e+06,63,21885,9749,0,10956,-212,19,0,64899,8438,2789,0,2123,1719,0,138.568
2.7741e+06,2.67395e+06,36,3.26499e+06,3.10273e+06,73,215,4125,0,-2725,-251,17,0,64900,2796,3556,0,3336,2548,0,138.568
3.162e+06,3.06339e+06,37,3.38866e+06,3.09684e+06,65,19683,11906,14,3503,-275,7,0,64901,8724,5131,0,2745,2700,0,138.568
3.44017e+06,3.3253e+06,40,3.60586e+06,3.48986e+06,66,4370,10303,3,45,-12978,0,0,64904,-714,2118,0,1608,2556,0,138.568
2.7593e+06,2.73401e+06,36,3.31546e+06,3.07604e+06,73,1009,6416,0,-1741,9964,2206,0,64906,10531,6467,0,2713,1541,0,138.568
3.0915e+06,2.95975e+06,38,3.97337e+06,3.73305e+06,67,7460,7612,0,4836,4860,1055,0,64907,14985,4272,0,488,1525,0,138.568
2.88736e+06,2.84383e+06,37,3.38359e+06,3.30845e+06,66,18933,12979,14,14176,-303,0,0,64908,10202,3441,0,1505,1405,0,138.568
2.61926e+06,2.52995e+06,33,3.07907e+06,2.99309e+06,60,962,5094,0,3957,-140,23,0,64912,2212,1647,0,844,1198,0,138.568
2.70122e+06,2.63319e+06,37,3.35384e+06,3.29931e+06,67,-20399,6357,0,-5962,-416,0,0,64913,-7704,1261,0,-1005,1086,0,138.568
3.18188e+06,2.93668e+06,38,3.60249e+06,3.34739e+06,62,6783,8414,0,7119,-5206,0,0,64915,3230,2339,0,1072,2397,0,138.568
3.2054e+06,2.96306e+06,37,4.36254e+06,4.02344e+06,78,-10937,8815,0,-3180,4698,1070,0,64916,17,1528,0,2712,2812,0,138.568
3.2007e+06,2.96239e+06,38,4.03906e+06,3.85674e+06,65,-5006,4090,0,-3996,-55,72,0,64918,849,1567,0,491,1989,0,138.568
3.10052e+06,2.75447e+06,35,5.08276e+06,8.20768e+06,67,23620,23625,23,9860,-25258,0,0,64923,20776,14114,14,7334,6607,0,138.568
4.09405e+06,3.60478e+06,39,4.41505e+06,4.02079e+06,61,6047,8834,0,4193,-3138,0,0,64925,4043,2956,0,4312,3188,0,138.568
3.08929e+06,2.7353e+06,35,3.18913e+06,2.88045e+06,70,3544,10638,5,-968,8936,2244,0,64927,5620,4406,0,2670,1600,0,138.568
2.42923e+06,2.14603e+06,31,2.22835e+06,1.96817e+06,57,-4391,12994,7,2211,-303,0,0,64930,18480,21403,14,9346,9260,0,138.568
2.66163e+06,2.5852e+06,35,3.55175e+06,3.52221e+06,56,-19257,59,0,-7951,-101,17,0,64934,-10558,0,0,-1196,1349,0,138.568
3.37558e+06,3.14898e+06,40,3.40774e+06,3.05063e+06,66,15286,10382,3,1336,-951,0,0,64935,7790,3370,0,2709,1524,0,138.568
2.61826e+06,2.55508e+06,34,3.8986e+06,3.79004e+06,72,8532,6671,0,2946,-38172,0,0,64936,15256,5344,0,1283,1849,0,138.568
3.57981e+06,3.25263e+06,42,4.90832e+06,4.47462e+06,71,8921,12649,10,2360,-21631,0,0,64937,5491,2876,0,986,1697,0,138.568
2.939e+06,2.90386e+06,32,2.49919e+06,2.31947e+06,45,-22259,930,0,-12639,141,83,0,64940,-11690,0,0,-903,1108,0,138.568
2.88653e+06,2.81284e+06,37,3.19018e+06,3.24248e+06,58,-7053,7474,0,-3034,-187,16,0,64942,-1785,1474,0,661,1402,0,138.568
3.15677e+06,2.84636e+06,34,5.43931e+06,4.89313e+06,70,-20272,8256,0,-358,-107,50,0,64945,11488,12948,10,4760,4248,0,138.568
1.79797e+06,1.76553e+06,25,2.9632e+06,2.78021e+06,50,-3491,5120,0,3169,-187,0,0,64946,21606,19018,15,8564,7178,0,138.568
2.87498e+06,2.74738e+06,36,3.12378e+06,2.89702e+06,67,-5621,4872,0,-7533,-11716,0,0,64948,-2185,1883,0,439,1224,0,138.568
2.37267e+06,2.26263e+06,30,3.71264e+06,3.69558e+06,54,7236,12671,7,1301,-2319,0,0,64949,6494,3993,0,2588,1989,0,138.568
2.99652e+06,3.12419e+06,37,3.02857e+06,3.0444e+06,63,21858,19293,14,8853,5328,1146,0,64953,11911,3849,0,2274,2322,0,138.568
2.0611e+06,2.14231e+06,25,2.71848e+06,2.59673e+06,53,-4209,7419,0,-5013,3382,1082,0,64954,4415,2395,0,518,955,0,138.568
3.12967e+06,3.04585e+06,39,3.42593e+06,3.3621e+06,66,-1874,7929,0,1936,809,227,0,64955,4400,2054,0,312,1158,0,138.568
3.26698e+06,3.10346e+06,40,2.92622e+06,2.80251e+06,70,4658,12266,8,1858,-99,35,0,64963,10836,4693,0,4151,2233,0,138.568
2.98371e+06,2.67137e+06,32,5.08212e+06,8.35807e+06,56,-213,6947,0,2044,-24845,0,0,64968,6377,3875,0,2934,3988,0,138.568
2.86088e+06,2.56635e+06,33,5.27794e+06,4.89041e+06,58,-17266,988,0,-4518,-4971,0,0,64969,-3641,1581,0,4995,3287,0,138.568
2.66435e+06,2.58464e+06,34,2.87185e+06,2.87332e+06,50,-20896,388,0,-4133,-3089,0,0,64970,-8177,0,0,2113,2508,0,138.568
2.9592e+06,2.83176e+06,40,4.03803e+06,4.04387e+06,65,-17341,1562,0,-7089,-866,0,0,64972,-3048,1202,0,-403,1682,0,138.568
3.09115e+06,2.89443e+06,36,3.86659e+06,3.80798e+06,64,5291,5192,0,2513,20158,4298,0,64973,10076,3640,0,4913,2068,0,138.568
2.49782e+06,2.48571e+06,33,3.22895e+06,2.93197e+06,75,8738,7669,0,3172,-243,0,0,64976,4668,1859,0,-12,1542,0,138.568
2.74587e+06,2.71959e+06,29,2.55534e+06,2.52251e+06,53,-3666,11615,5,-1934,-162,56,0,64977,-1562,394,0,2152,2101,0,138.568
3.09813e+06,2.59549e+06,41,4.45499e+06,3.71963e+06,58,10442,17354,14,-5239,-280,0,0,64983,2742,2164,0,5882,2403,0,138.568
2.72933e+06,2.65001e+06,35,2.97343e+06,2.86224e+06,55,-16041,4329,0,-2450,-161,65,0,64986,-3726,1659,0,1879,1456,0,138.568
3.0658e+06,2.95486e+06,31,4.37437e+06,4.29705e+06,56,-6623,8311,0,-1911,-22,50,0,64987,-489,2451,0,3506,4158,0,138.568
2.98292e+06,2.86023e+06,37,2.86085e+06,2.84125e+06,60,4915,9499,0,4890,-560,0,0,64990,2439,3073,0,864,2819,0,138.568
3.31817e+06,3.23435e+06,39,3.07242e+06,3.09936e+06,61,1730,7965,0,1020,-1528,0,0,64992,2225,3031,0,4334,2482,0,138.568
2.40746e+06,2.35742e+06,33,2.8059e+06,2.90093e+06,50,-5760,7099,0,-4636,31831,7929,0,64993,-6254,0,0,1324,1477,0,138.568
2.86175e+06,2.76499e+06,37,2.9786e+06,2.99288e+06,59,34487,11884,21,11574,24786,5230,0,64995,14848,4616,0,4420,1679,0,138.568
2.45885e+06,2.36313e+06,33,2.98841e+06,2.82529e+06,59,8871,14862,9,1023,336,165,0,64998,13661,7460,0,2367,2805,0,138.568
2.99243e+06,2.9868e+06,27,2.85754e+06,2.86159e+06,48,7454,7589,0,2094,-56,38,0,65001,5181,3226,0,2237,2438,0,138.568
3.94032e+06,3.60107e+06,45,3.42089e+06,3.08439e+06,73,-3000,7053,0,2284,-214,34,0,65002,-2380,1727,0,455,1180,0,138.568
3.71897e+06,3.44183e+06,44,3.33394e+06,3.20381e+06,60,49095,19808,36,24545,-191,53,0,65003,19668,5503,0,4158,3836,0,138.568
2.74802e+06,2.61091e+06,37,2.71533e+06,2.80165e+06,54,28363,10629,5,13622,-219,8,0,65004,15947,4724,0,1818,1390,0,138.568
3.31461e+06,3.23732e+06,41,3.94596e+06,3.66459e+06,65,-651,10526,3,-1397,-278,37,0,65005,1549,2592,0,1072,1956,0,138.568
2.26633e+06,2.20014e+06,29,2.1604e+06,2.09949e+06,60,9144,7931,0,-4063,-107,35,0,65007,-376,2782,0,900,1385,0,138.568
4.19268e+06,3.72834e+06,43,4.20653e+06,3.96619e+06,66,-5451,9584,0,-3769,-177,22,0,65008,-4888,1532,0,3646,1710,0,138.568
3.57746e+06,3.36432e+06,38,3.11267e+06,2.80885e+06,72,12483,13765,9,1819,-185,9,0,65009,8906,3146,0,922,833,0,138.568
3.16119e+06,3.12535e+06,38,2.25329e+06,2.28849e+06,64,-9624,1968,0,-7764,-188,42,0,65012,-4043,2336,0,374,1152,0,138.568
2.76613e+06,2.6472e+06,29,3.22959e+06,2.67016e+06,52,4291,8528,0,553,22075,6494,0,65014,-1008,3375,0,2727,1818,0,138.568
3.01471e+06,2.89069e+06,40,2.23232e+06,2.26215e+06,57,-5569,7436,0,2129,16692,3494,0,65016,-63,1230,0,820,1153,0,138.568
4.14058e+06,3.59416e+06,44,5.35054e+06,4.54134e+06,84,-22116,9007,0,-850,-161,82,0,65021,508,4147,0,7156,5683,0,138.568
2.55234e+06,2.51355e+06,35,2.58529e+06,2.41185e+06,63,10734,6555,0,3635,-29,72,0,65023,1951,1557,0,-640,1146,0,138.568
3.99201e+06,3.54402e+06,42,5.29639e+06,4.76936e+06,80,37,9241,0,1410,15996,3331,0,65024,9714,3920,0,4515,2947,0,138.568
2.37669e+06,2.30691e+06,32,2.69496e+06,2.66973e+06,50,27463,14257,21,9649,1571,470,0,65025,16104,8606,0,784,1623,0,138.568
3.01527e+06,2.78124e+06,34,5.39679e+06,5.295e+06,56,2377,8709,0,-2219,-1195,0,0,65029,3852,3060,0,2336,2336,0,138.568
2.98057e+06,2.87966e+06,38,2.14746e+06,2.17728e+06,61,-9507,3430,0,-7921,387,247,0,65030,-7994,488,0,-373,1159,0,138.568
3.38128e+06,3.04838e+06,39,4.02391e+06,8.22932e+06,64,-10473,3865,0,750,19937,4786,0,65031,-443,1543,0,3234,2761,0,138.568
3.11448e+06,2.84987e+06,37,4.2903e+06,3.99316e+06,70,-9332,11844,6,-7436,10497,2326,0,65032,-2046,1421,0,4259,2830,0,138.568
3.61573e+06,3.30532e+06,43,2.87027e+06,2.71536e+06,62,-7218,8888,0,2437,2374,609,0,65034,-1032,1520,0,1776,1138,0,138.568
3.36961e+06,2.99864e+06,36,5.00643e+06,4.36223e+06,65,-6319,9004,0,-4333,1320,402,0,65035,5706,2490,0,1939,1565,0,138.568
2.28984e+06,2.15863e+06,31,3.04978e+06,2.71324e+06,64,13432,16490,19,5196,513,169,0,65036,17580,15803,12,5332,5747,0,138.568
2.36169e+06,2.28268e+06,34,4.35841e+06,4.22897e+06,58,6079,9248,0,3150,-171,0,0,65038,5529,2844,0,3321,1405,0,138.568
2.83817e+06,2.64045e+06,33,4.8818e+06,4.72509e+06,55,13284,6581,0,5542,-22,56,0,65039,14115,5694,0,3731,1476,0,138.568
2.36051e+06,2.29721e+06,30,2.88157e+06,2.802e+06,60,13516,14029,11,1540,-12093,0,0,65041,6715,3372,0,3193,1292,0,138.568
2.49163e+06,2.40983e+06,30,3.72628e+06,3.67167e+06,55,3698,11266,7,-2876,-9515,0,0,65042,30,1164,0,-1536,777,0,138.568
2.69869e+06,2.63371e+06,35,3.19457e+06,3.02905e+06,63,3929,8181,0,1448,-7089,0,0,65043,2930,3007,0,612,1237,0,138.568
2.68889e+06,2.62763e+06,30,3.48021e+06,3.28613e+06,60,-2862,6541,0,627,-5239,0,0,65044,5342,2589,0,3205,2040,0,138.568
3.50124e+06,3.09141e+06,40,5.16409e+06,4.77836e+06,61,-10372,8199,0,-6384,3616,906,0,65051,1334,1901,0,963,1396,0,138.568
3.75654e+06,3.40205e+06,42,5.11688e+06,4.72618e+06,72,10386,11723,6,5779,-253,26,0,65054,5349,3885,0,2394,2330,0,138.568
3.82433e+06,3.50304e+06,44,3.67446e+06,3.30614e+06,84,-892,13292,9,-638,-214,29,0,65055,4576,2839,0,2935,2332,0,138.568
2.39219e+06,2.34308e+06,32,2.89757e+06,2.81658e+06,54,6410,9411,0,6112,-176,23,0,65059,4549,3415,0,3465,1492,0,138.568
3.70082e+06,3.52256e+06,41,5.42648e+06,4.85537e+06,70,18255,9466,0,7639,5096,1116,0,65063,13774,5027,0,2914,1431,0,138.568
3.52239e+06,3.29021e+06,40,4.90581e+06,4.65087e+06,71,-19537,6138,0,-1759,-180,28,0,65064,3361,4198,0,629,2846,0,138.568
2.4531e+06,2.44915e+06,26,2.64386e+06,2.58287e+06,49,-7764,6228,0,-225,-219,0,0,65065,-2705,917,0,-1102,136,0,138.568
3.20065e+06,3.02798e+06,39,2.71272e+06,2.6086e+06,52,-631,9568,0,1891,-118,32,0,65069,-2881,1932,0,1811,1691,0,138.568
3.07307e+06,2.91825e+06,38,3.29919e+06,3.26275e+06,54,-12525,4027,0,-4227,-122,57,0,65070,-5727,1004,0,-268,1601,0,138.568
2.42561e+06,2.29674e+06,34,4.32631e+06,4.05738e+06,60,-16550,8948,0,-9581,-30,47,0,65072,-7853,613,0,826,1238,0,138.568
2.92928e+06,2.79559e+06,37,3.28012e+06,3.22923e+06,62,1867,9413,0,-2012,-26594,0,0,65077,244,2386,0,2653,2228,0,138.568
2.84568e+06,2.74464e+06,37,4.52051e+06,4.23298e+06,72,-13834,7808,0,-1519,31334,6680,0,65079,-7053,595,0,1206,1031,0,138.568
3.30535e+06,3.17475e+06,40,3.52374e+06,3.3741e+06,67,9661,7841,0,7034,1148,296,0,65080,6322,3610,0,409,1427,0,138.568
3.06324e+06,3.03164e+06,39,3.87506e+06,3.58915e+06,73,-3898,7856,0,-2524,350,116,0,65082,746,2600,0,1859,920,0,138.568
2.61155e+06,2.49424e+06,33,3.25389e+06,3.15779e+06,55,7923,7884,0,3873,-304,0,0,65087,8520,3111,0,2294,1381,0,138.568
3.27307e+06,3.15924e+06,38,4.93729e+06,4.90183e+06,62,3371,7436,0,5672,-202,0,0,65092,3398,2801,0,1939,990,0,138.568
2.57689e+06,2.47432e+06,30,4.9534e+06,4.72693e+06,57,-104,10202,2,3250,-82,60,0,65093,5252,3232,0,659,1439,0,138.568
2.19232e+06,2.13518e+06,28,3.77588e+06,3.7585e+06,46,7621,5952,0,3657,-61,10,0,65094,5508,2687,0,2421,1553,0,138.568
2.98228e+06,2.72782e+06,35,3.25904e+06,3.32466e+06,53,-12530,3155,0,2642,-10998,0,0,65096,12776,12075,9,1954,2321,0,138.568
2.64947e+06,2.56405e+06,37,3.06127e+06,2.91661e+06,64,-15904,3324,0,251,-2157,0,0,65098,-3873,1019,0,1614,1193,0,138.568
2.39179e+06,2.31539e+06,29,4.61232e+06,4.60202e+06,54,15246,12092,8,4574,-1189,0,0,65099,10168,3665,0,1619,1342,0,138.568
3.05108e+06,2.96486e+06,39,3.87938e+06,3.7063e+06,67,8091,14766,13,4225,-133,51,0,65106,3142,2528,0,2350,1529,0,138.568
3.06386e+06,2.82791e+06,36,4.03689e+06,3.86311e+06,57,360,13481,5,2301,-8,104,0,65107,5665,4520,0,3457,1937,0,138.568
2.46206e+06,2.35826e+06,35,3.5676e+06,3.36546e+06,66,-3247,4701,0,2481,-226,8,0,65110,4821,2389,0,1392,1134,0,138.568
2.03639e+06,2.00592e+06,28,2.02485e+06,1.94286e+06,51,-3551,6384,0,537,-6964,0,0,65112,3580,2936,0,1559,3516,0,138.568
3.2364e+06,2.85459e+06,34,5.30406e+06,4.86363e+06,64,-6306,6970,0,1629,259,114,0,65113,577,2371,0,1549,1661,0,138.568
2.99967e+06,2.99974e+06,35,3.00127e+06,2.94831e+06,58,-3642,7851,0,239,30522,6828,0,65114,3923,2376,0,3184,1141,0,138.568
2.40718e+06,2.30389e+06,31,4.64159e+06,4.55862e+06,53,5973,9212,0,1771,8,36,0,65116,4296,2262,0,4013,3234,0,138.568
2.40086e+06,2.20642e+06,29,4.30728e+06,4.26664e+06,52,2881,11030,5,-6462,-54,35,0,65118,-4373,343,0,-1162,1943,0,138.568
2.68185e+06,2.51507e+06,34,4.08578e+06,3.9324e+06,55,-1943,5557,0,3434,-471,0,0,65121,-1814,618,0,2037,1215,0,138.568
2.61508e+06,2.56782e+06,33,3.13484e+06,2.90757e+06,57,914,6770,0,-1506,-869,22,0,65122,1799,1747,0,1763,1753,0,138.568
3.3019e+06,3.05496e+06,39,2.72644e+06,2.80813e+06,49,2546,12135,8,3927,-34730,0,0,65123,7015,3463,0,3856,2990,0,138.568
3.16385e+06,2.93747e+06,37,4.11852e+06,3.81681e+06,58,44072,18273,48,18834,23984,5779,0,65127,23033,6878,0,2760,2054,0,138.568
2.59155e+06,2.50516e+06,33,3.45669e+06,3.39279e+06,58,-489,6241,0,769,-30,96,0,65128,10401,3340,0,-430,1499,0,138.568
2.42485e+06,2.36645e+06,31,3.69879e+06,3.67641e+06,54,-8660,5707,0,-3614,-248,0,0,65130,1289,2583,0,-1074,334,0,138.568
2.94334e+06,2.77554e+06,37,3.2762e+06,3.14391e+06,58,6586,6601,0,4253,-53,76,0,65136,5608,2932,0,304,1052,0,138.568
2.86819e+06,2.69271e+06,29,2.61381e+06,2.44762e+06,50,-2685,8228,0,-5102,-2862,0,0,65140,-2179,2210,0,2475,1366,0,138.568
3.01764e+06,3.00114e+06,29,4.79865e+06,4.23623e+06,58,1932,6772,0,5306,5468,1660,0,65142,14001,10235,3,6703,6610,0,138.568
3.60527e+06,3.3012e+06,41,4.10698e+06,3.66164e+06,70,-5094,8281,0,-4539,-415,0,0,65146,-235,1327,0,3192,3000,0,138.568
2.81714e+06,2.65602e+06,35,3.06193e+06,2.84225e+06,62,-10015,3180,0,-9526,-33587,0,0,65152,3923,3362,0,770,1340,0,138.568
2.66275e+06,2.49579e+06,32,3.79382e+06,3.85363e+06,51,-9707,9607,0,-3558,-996,0,0,65156,3004,2645,0,2032,1346,0,138.568
2.71277e+06,2.60424e+06,30,3.48764e+06,3.38011e+06,55,727,6992,0,-3464,-258,0,0,65159,5614,4858,0,1766,2477,0,138.568
2.81485e+06,2.45712e+06,34,2.36762e+06,2.44471e+06,48,-4738,9756,0,3218,-125,19,0,65161,9735,4055,0,1666,1302,0,138.568
2.88491e+06,2.68713e+06,41,4.10723e+06,3.57414e+06,77,-4259,4560,0,4194,-257,0,0,65162,-152,1622,0,3624,1834,0,138.568
2.57043e+06,2.49784e+06,35,3.44791e+06,3.38413e+06,64,14433,12985,9,4438,-113,104,0,65163,7276,2803,0,3561,2040,0,138.568
2.76413e+06,2.57423e+06,32,3.81625e+06,3.52942e+06,61,-7183,16847,8,-2519,-81,34,0,65164,935,3357,0,3339,1782,0,138.568
3.04264e+06,2.96742e+06,37,2.96531e+06,2.90356e+06,59,9876,10130,2,2184,1707,452,0,65167,21050,17365,13,9024,6868,0,138.568
2.73765e+06,2.65414e+06,35,2.97809e+06,2.85933e+06,64,-34223,0,0,-8138,-303,48,0,65169,-11460,247,0,-80,1007,0,138.568
3.51637e+06,3.19467e+06,38,3.7396e+06,3.23498e+06,73,-10168,5500,0,-1197,-72,40,0,65171,252,1836,0,396,863,0,138.568
3.00198e+06,2.76343e+06,36,4.68452e+06,4.33982e+06,61,6029,10211,2,2302,-67,65,0,65174,1896,1644,0,3591,2025,0,138.568
2.13311e+06,2.22073e+06,25,3.5898e+06,3.66544e+06,44,13320,8012,0,754,-5150,0,0,65177,4686,3360,0,1770,1845,0,138.568
2.66055e+06,2.53204e+06,35,3.45613e+06,3.34511e+06,59,-1803,7019,0,-2949,-3150,0,0,65178,3793,2706,0,1619,1842,0,138.568
4.1734e+06,3.867e+06,43,5.0549e+06,4.79531e+06,71,-2699,14646,9,2061,-2691,0,0,65179,8785,4262,0,2446,2274,0,138.568
3.46806e+06,3.19838e+06,42,4.78189e+06,4.18344e+06,82,14046,14223,14,4951,-937,0,0,65180,2139,2564,0,465,930,0,138.568
2.46763e+06,2.29127e+06,29,3.74996e+06,3.62784e+06,51,-5523,5682,0,-61,-217,0,0,65181,1102,3464,0,996,1383,0,138.568
3.01409e+06,2.9364e+06,37,2.29463e+06,2.09554e+06,68,-2635,5582,0,-4273,-204,12,0,65184,-1155,1285,0,2629,1250,0,138.568
2.90952e+06,2.80945e+06,37,3.2861e+06,2.93504e+06,72,-11823,4954,0,-4512,-284,0,0,65187,-2635,1200,0,3936,1917,0,138.568
2.14954e+06,2.09365e+06,29,3.78516e+06,3.60915e+06,59,-8655,5578,0,-7743,-58,31,0,65193,11059,12710,9,5374,5095,0,138.568
3.67756e+06,3.33366e+06,41,4.80911e+06,4.5629e+06,69,-8215,6702,0,-3406,-127,35,0,65195,743,2178,0,4269,3154,0,138.568
2.56528e+06,2.47095e+06,33,3.17625e+06,2.99847e+06,58,-6533,5718,0,4579,9401,2357,0,65198,-1175,1332,0,3025,1347,0,139.602
3.02081e+06,2.88696e+06,39,4.12784e+06,3.76923e+06,65,-15008,7214,0,-4167,-276,17,0,65202,-2036,1627,0,161,1276,0,139.602
2.7989e+06,2.73101e+06,37,2.99485e+06,2.92677e+06,65,-10441,4899,0,-1001,-292,28,0,65204,-3742,1417,0,-2169,682,0,139.602
3.69381e+06,3.51022e+06,42,4.19627e+06,3.96197e+06,68,-6687,7615,0,-4606,-141,17,0,65207,17890,14474,12,4789,6198,0,139.602
