"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","BL1-A","BL1-H","BL1-W","BL2-A","BL3-A","BL3-H","BL3-W","Event","VL1-A","VL1-H","VL1-W","VL3-A","VL3-H","VL3-W","Time"
2.62284e+06,2.60261e+06,36,3.87266e+06,3.71189e+06,68,-4136,8617,0,3026,-3087,0,0,70163,74190,66957,23,30706,28397,18,153.045
2.35742e+06,2.18508e+06,29,4.53246e+06,4.00877e+06,59,25556,24720,25,17534,-1710,0,0,70164,29672,24755,17,23143,20407,15,153.045
3.00697e+06,2.89771e+06,40,2.14271e+06,2.02698e+06,63,18835,11250,7,2657,-64,23,0,70165,78413,65546,24,27974,24863,17,153.045
2.19772e+06,2.10036e+06,31,2.05903e+06,1.95672e+06,59,8081,5250,0,6950,215,151,0,70189,41751,31395,21,5839,3454,0,153.045
2.22008e+06,2.09283e+06,30,3.22104e+06,2.98132e+06,61,-6482,6890,0,-2749,-370,0,0,70216,29048,26858,19,13530,10475,5,153.045
2.83529e+06,2.77527e+06,37,4.64378e+06,8.18511e+06,77,26935,18860,19,7685,-103,84,0,70224,37581,23359,18,9140,6491,0,153.045
2.28707e+06,2.06195e+06,29,3.9036e+06,3.16371e+06,60,285739,339441,28,122508,1280,472,0,70288,55866,50286,23,31175,28327,18,153.045
3.82754e+06,3.54084e+06,42,5.58606e+06,5.11808e+06,70,-46564,0,0,-16297,14,74,0,70307,40283,48951,22,22378,17843,16,153.045
2.06271e+06,2.00378e+06,28,3.77018e+06,3.53627e+06,55,7374,11081,6,3106,-262,0,0,70309,43871,36559,21,17767,13447,10,153.045
2.41468e+06,2.32437e+06,30,3.7738e+06,3.30609e+06,67,-8091,16466,13,-1322,-56,57,0,70332,32022,32799,18,12414,14686,10,153.045
3.20728e+06,2.88635e+06,38,4.95455e+06,8.38189e+06,62,63706,82522,26,40859,-6598,0,0,70336,521726,439762,58,63910,54529,24,153.045
2.55722e+06,2.44736e+06,34,4.91963e+06,4.48966e+06,60,39210,34555,38,13708,-80,45,0,70343,37115,32161,20,11897,12105,8,153.045
2.3812e+06,2.16109e+06,29,3.21723e+06,2.85218e+06,60,20467,19984,23,6494,-136,53,0,70367,88555,76625,25,11927,9124,0,153.045
2.24138e+06,2.08863e+06,29,4.10324e+06,3.72879e+06,55,4231,9456,0,4449,-56,57,0,70371,36916,28654,20,15999,12664,10,153.045
2.88887e+06,2.85125e+06,37,3.39122e+06,3.18111e+06,69,-20921,4706,0,-1746,-201,8,0,70373,28124,29601,17,10405,10678,5,153.045
2.82622e+06,2.74394e+06,37,3.46092e+06,3.31097e+06,74,18468,16018,13,-854,-10790,0,0,70375,82721,70196,25,14931,13636,9,153.045
3.12408e+06,2.78865e+06,36,5.21339e+06,4.35472e+06,69,36246,24880,32,9777,-180,20,0,70378,27845,16721,14,9952,6239,0,153.045
2.79584e+06,2.61503e+06,33,2.24889e+06,2.00501e+06,64,-9836,4923,0,-4369,-179,12,0,70428,40870,36644,21,4327,5615,0,153.045
2.24293e+06,2.19753e+06,30,1.79857e+06,1.5956e+06,61,-24133,1081,0,-7451,-102,54,0,70457,82224,80609,25,9565,7923,0,153.045
3.20238e+06,3.05679e+06,39,4.93412e+06,4.50886e+06,58,21831,11875,17,519,6974,1491,0,70470,41408,37302,20,18989,18250,14,153.045
2.62904e+06,2.10459e+06,41,4.97707e+06,8.24898e+06,66,353598,291933,50,182961,-315,0,0,70504,317509,187373,56,145989,85318,39,153.045
2.28218e+06,2.177e+06,30,3.90416e+06,3.76272e+06,60,14925,21150,12,10409,2752,757,0,70526,48701,49556,21,29016,27281,17,153.045
1.92322e+06,1.83223e+06,26,2.45532e+06,2.33272e+06,51,5962,10241,3,3585,3360,1067,0,70551,68806,64589,22,25773,25999,16,154.08
3.59955e+06,3.18132e+06,42,5.75245e+06,8.33274e+06,68,87529,91934,48,49649,-139,42,0,70553,116314,104151,26,69713,61988,23,154.08
1.82656e+06,1.76678e+06,26,2.47799e+06,2.25508e+06,54,2238,9045,0,2547,-366,0,0,70580,56191,55013,21,23186,22037,15,154.08
3.45445e+06,3.21546e+06,41,5.0514e+06,4.65143e+06,74,11889,15426,12,846,-35416,0,0,70608,109715,96308,25,42310,37449,20,154.08
3.69224e+06,3.50322e+06,40,4.82513e+06,8.16898e+06,78,14528,21547,19,16769,-75,40,0,70622,113179,99588,26,51668,46970,22,154.08
3.71459e+06,3.32076e+06,42,4.50946e+06,8.07211e+06,70,12888,17280,20,10227,9206,1948,0,70642,58658,49297,23,23270,23018,16,154.08
2.87547e+06,2.78998e+06,36,4.20883e+06,3.97321e+06,76,38967,15966,31,13788,-37656,0,0,70649,30101,7217,0,3115,1605,0,154.08
3.26688e+06,3.15962e+06,40,3.16628e+06,3.1641e+06,62,15628,10969,6,4202,7107,1522,0,70674,73689,62771,24,22977,19171,16,154.08
2.21035e+06,2.28487e+06,25,2.45525e+06,2.46057e+06,45,-1552,11245,1,849,1810,601,0,70690,26531,22227,16,7954,7913,0,154.08
2.9356e+06,2.63051e+06,34,4.99873e+06,8.07372e+06,62,209794,189438,41,99383,-25278,0,0,70699,328077,294574,47,43874,38606,21,154.08
3.19571e+06,2.93458e+06,40,5.16986e+06,4.80682e+06,63,26505,16779,28,13824,12653,2655,0,70706,100336,83455,27,35107,30993,19,154.08
2.86992e+06,2.7258e+06,37,4.3779e+06,8.2987e+06,64,104908,118768,26,60440,-160,17,0,70715,212666,200154,30,39477,36481,19,154.08
2.37494e+06,2.22476e+06,30,4.16131e+06,3.74507e+06,53,922,8456,0,-3047,-664,0,0,70737,41810,38192,20,15667,13770,10,154.08
2.72935e+06,2.549e+06,34,4.62152e+06,4.21276e+06,64,40476,21248,30,10990,-1421,0,0,70763,104301,82181,28,27034,25166,17,154.08
1.79544e+06,1.74147e+06,26,2.38702e+06,2.07727e+06,56,435,9241,0,-3830,-189,0,0,70770,67838,64289,23,28320,25356,17,154.08
2.98898e+06,2.8844e+06,30,3.63367e+06,3.35416e+06,50,89,9834,0,6950,-139,17,0,70812,35296,31567,20,11001,11503,7,154.08
2.65469e+06,2.52253e+06,34,3.31581e+06,3.12784e+06,63,-7630,8429,0,3328,-290,0,0,70823,70321,63025,24,27165,24909,18,154.08
3.70384e+06,3.36032e+06,41,5.5596e+06,5.0131e+06,75,77364,27641,62,33604,-288,14,0,70829,37116,9009,0,5837,2052,0,154.08
2.95248e+06,2.77882e+06,37,3.06589e+06,2.8465e+06,66,6779,9577,0,2382,-187,21,0,70837,93417,86868,24,39134,35067,20,154.08
2.28375e+06,2.22018e+06,30,2.82494e+06,2.82205e+06,57,49618,19698,61,21949,-237,0,0,70892,26108,7855,0,2869,1210,0,155.114
4.19465e+06,3.5454e+06,49,5.58945e+06,8.35421e+06,68,366168,384799,49,181666,-196,36,0,70897,6.02253e+06,4.80567e+06,83,334050,265728,47,155.114
2.3287e+06,2.20427e+06,32,1.78884e+06,1.73551e+06,54,2274,10804,4,120,-455,0,0,70905,84594,69104,27,7510,6776,0,155.114
2.25785e+06,2.08825e+06,28,3.37193e+06,2.92736e+06,59,9415,18427,15,5152,-136,10,0,70916,104587,93630,25,39813,35170,20,155.114
2.45543e+06,2.08099e+06,44,4.21273e+06,3.44363e+06,70,8222,11122,6,6060,-275,37,0,70940,129040,103122,31,30915,27043,19,155.114
3.30188e+06,3.08244e+06,38,5.48143e+06,8.38353e+06,74,21816,25802,14,27539,-1882,0,0,70945,155737,138946,27,77140,68054,25,155.114
3.73788e+06,3.37509e+06,42,4.83626e+06,4.3064e+06,84,-13357,10674,5,-5575,-7270,0,0,70966,46456,39577,21,18016,14921,13,155.114
2.90253e+06,2.78653e+06,37,5.1624e+06,4.57468e+06,74,5313,7253,0,2088,-10352,0,0,70984,45438,41203,21,19386,18165,13,155.114
2.71771e+06,2.69447e+06,36,4.16733e+06,4.10049e+06,62,47676,20797,38,17930,-170,5,0,71003,27508,6655,0,7156,2852,0,155.114
2.48829e+06,2.39667e+06,31,3.2886e+06,3.17723e+06,50,5175,11460,8,1105,-58,37,0,71004,33314,35449,19,15187,14265,10,155.114
1.87696e+06,1.84776e+06,29,2.74974e+06,2.50028e+06,57,1014,7373,0,-199,-189,23,0,71007,81167,77179,23,33182,32013,18,155.114
2.9115e+06,2.83668e+06,37,3.50133e+06,3.12653e+06,67,8433,19200,11,6957,-151,13,0,71008,50964,41065,22,16503,13901,11,155.114
2.92135e+06,2.72078e+06,36,4.16046e+06,3.71414e+06,68,22155,28538,35,11069,452,121,0,71016,30840,25736,17,10235,10307,3,155.114
2.45453e+06,2.2739e+06,31,4.71313e+06,4.13772e+06,67,8615,13385,19,10056,-250,38,0,71049,31409,24017,19,9791,9160,0,155.114
3.90197e+06,3.67069e+06,43,3.66336e+06,3.18825e+06,67,6653,8491,0,7638,365,114,0,71074,101273,87417,25,37819,31662,20,155.114
3.82378e+06,3.54517e+06,42,4.80263e+06,8.37397e+06,69,56129,65746,24,32890,-19828,0,0,71124,516108,463266,51,69546,62376,23,155.114
3.9336e+06,3.60631e+06,44,5.59908e+06,8.30838e+06,70,19794,22885,27,24082,-25,86,0,71132,238590,204418,39,118947,103023,26,155.114
3.17023e+06,3.07911e+06,40,4.1737e+06,3.75421e+06,76,-192,6174,0,854,-9987,0,0,71164,59391,54590,22,23681,24242,16,155.114
2.62136e+06,2.53885e+06,37,2.43839e+06,2.17793e+06,65,-3724,6115,0,5283,38081,7976,0,71170,63520,55278,25,17822,15488,12,155.114
3.12446e+06,2.85579e+06,37,3.70871e+06,8.06244e+06,64,33710,41557,21,26033,-969,0,0,71195,314048,283453,41,93415,83563,25,155.114
3.36719e+06,3.12197e+06,41,5.11149e+06,8.27623e+06,75,55214,57214,31,45699,19987,4149,0,71198,183486,156784,32,72349,63840,23,155.114
3.38916e+06,3.33056e+06,32,5.31208e+06,8.35205e+06,62,-5890,9240,0,5575,413,167,0,71202,126648,119557,26,59750,56004,22,155.114
2.37491e+06,2.25607e+06,30,3.25625e+06,2.88706e+06,65,-8742,5049,0,2855,27346,6883,0,71216,139144,130810,26,56537,52118,22,155.114
2.4399e+06,2.53605e+06,26,3.27415e+06,3.33822e+06,49,13560,10383,3,5649,-53,52,0,71239,52234,47291,22,23689,23513,15,156.148
3.34558e+06,3.15891e+06,39,4.39649e+06,3.85578e+06,76,8795,13359,10,-2419,1278,334,0,71263,53407,44395,23,14192,14501,10,156.148
2.67254e+06,2.5525e+06,38,3.73764e+06,3.47605e+06,68,82575,81607,26,37442,-137,54,0,71274,114417,99038,25,43750,41561,20,156.148
2.63911e+06,2.54953e+06,35,1.99278e+06,1.84515e+06,66,-9620,3455,0,-173,-16,61,0,71293,82641,72578,25,5239,6924,0,156.148
4.17555e+06,3.77957e+06,43,5.7484e+06,8.25014e+06,75,37842,32871,33,25360,9953,2092,0,71311,205139,163643,34,62822,51364,25,156.148
2.71159e+06,2.4901e+06,31,4.31616e+06,4.09633e+06,60,-3089,8035,0,6255,-151,11,0,71390,34742,28750,19,11915,11008,6,156.148
2.56638e+06,2.47549e+06,31,2.96448e+06,2.66939e+06,61,27245,24062,31,6677,-167,4,0,71392,49233,39376,21,17097,12670,10,156.148
3.03736e+06,2.89423e+06,38,4.00729e+06,3.57925e+06,72,51605,24891,47,19145,17279,3631,0,71394,31948,9437,0,6871,3205,0,156.148
3.31193e+06,2.96943e+06,40,4.25078e+06,3.60606e+06,75,30388,17478,30,9412,-122,34,0,71401,30318,21110,17,8425,8214,0,156.148
3.38129e+06,3.11725e+06,40,4.831e+06,4.40324e+06,68,21652,12763,28,9679,199,81,0,71432,120687,94586,29,42330,36548,21,156.148
2.29707e+06,2.19813e+06,32,2.27792e+06,2.09163e+06,64,-5929,7431,0,4224,51,59,0,71464,47280,43404,22,15384,15183,11,156.148
2.66037e+06,2.37328e+06,39,3.61592e+06,3.21918e+06,65,1421,13950,12,-7307,13795,3450,0,71473,33313,27915,21,11377,8762,0,156.148
3.80849e+06,3.38605e+06,42,5.41342e+06,8.3722e+06,74,139719,91243,52,71413,-18583,0,0,71487,600670,497290,68,81924,65283,26,156.148
3.67339e+06,3.48327e+06,41,4.08251e+06,3.4667e+06,71,37023,21948,35,17577,-329,0,0,71507,32805,16200,15,7946,6721,0,157.182
3.686e+06,3.45158e+06,41,4.70073e+06,4.12469e+06,63,23272,16193,13,9651,-2018,0,0,71523,53482,43092,23,18349,16698,13,157.182
3.40863e+06,2.84583e+06,37,2.73986e+06,2.64117e+06,62,-1759,13276,3,-3074,-19,52,0,71544,27756,22075,18,2630,2773,0,157.182
2.97233e+06,2.70993e+06,35,5.03293e+06,4.12521e+06,68,10770,21441,29,4433,-35,49,0,71590,169975,142470,30,65964,57803,24,157.182
2.22597e+06,2.15759e+06,29,3.0205e+06,2.97386e+06,48,7546,11510,7,8610,-101,26,0,71597,98619,93071,24,41394,39112,20,157.182
1.94437e+06,1.88852e+06,26,2.74059e+06,2.78979e+06,47,890,9494,0,-138,-121,57,0,71607,44595,39927,21,11404,9726,0,157.182
2.93483e+06,2.79076e+06,39,3.25984e+06,2.93229e+06,72,33464,13968,31,11118,-165,24,0,71621,60106,44261,24,18310,14934,12,157.182
2.71482e+06,2.60362e+06,33,3.10346e+06,2.91397e+06,59,13788,16541,13,3858,-158,82,0,71622,95268,83751,25,32680,31076,19,157.182
1.9323e+06,1.75893e+06,28,3.32377e+06,2.91712e+06,53,11299,18534,27,6470,-223,4,0,71623,37198,26809,20,12745,8972,0,157.182
3.137e+06,2.91451e+06,38,3.30473e+06,2.96432e+06,77,-751,9445,0,6503,-134,51,0,71647,44325,32207,21,12241,11537,7,157.182
3.07067e+06,3.08819e+06,38,4.36787e+06,4.2189e+06,65,13746,29757,27,8723,-638,0,0,71661,30137,29179,24,16857,12234,8,157.182
3.89455e+06,3.59075e+06,41,5.73936e+06,8.3103e+06,72,48590,47286,44,34477,-136,26,0,71680,143736,106729,41,53335,44949,22,157.182
2.51327e+06,2.46685e+06,34,2.25308e+06,1.87833e+06,73,365,8782,0,3575,-2384,0,0,71702,130366,116201,27,21217,19488,14,157.182
3.32893e+06,3.12394e+06,41,5.53431e+06,8.24766e+06,78,27725,21847,21,15882,8556,1870,0,71722,133630,119312,25,60148,55388,22,157.182
3.29849e+06,3.19442e+06,38,3.04658e+06,2.94077e+06,60,19462,11540,8,12783,609,201,0,71754,54846,41497,21,16388,15711,12,157.182
3.70582e+06,3.24163e+06,45,5.72586e+06,8.33658e+06,78,977275,1.09783e+06,49,483293,-16672,0,0,71846,204963,162109,42,106246,86956,27,158.216
2.00552e+06,1.96259e+06,27,2.46527e+06,2.35492e+06,52,-4961,8024,0,1112,22743,7083,0,71880,28941,25773,17,10492,9542,0,158.216
3.23292e+06,3.15243e+06,35,2.62822e+06,2.36439e+06,65,-3211,15436,9,-537,-10071,0,0,71888,87411,79066,25,30236,28240,18,158.216
3.52983e+06,3.10426e+06,41,4.97625e+06,4.22407e+06,62,1033,10882,2,-1527,-205,44,0,71939,31100,25481,19,12382,10085,2,158.216
2.48118e+06,2.48084e+06,35,4.16717e+06,3.88338e+06,73,5610,8157,0,8599,9291,2022,0,71964,37998,32893,18,16891,15627,12,158.216
2.31952e+06,2.24871e+06,30,2.60865e+06,2.53556e+06,56,4496,9209,0,1507,-185,16,0,71966,63418,53001,24,9293,7576,0,158.216
3.75613e+06,3.49007e+06,42,3.85667e+06,3.32498e+06,85,-16437,13059,3,-4936,-153,33,0,71969,58774,57839,22,26394,24215,17,158.216
2.48679e+06,2.507e+06,32,2.88428e+06,2.689e+06,54,2606,6410,0,6503,-31116,0,0,72000,55330,46113,22,17395,14929,13,158.216
2.11156e+06,2.09312e+06,28,2.39894e+06,2.33722e+06,52,10724,8210,0,4239,-41,46,0,72016,43193,37900,21,3043,3202,0,158.216
3.90829e+06,3.53015e+06,44,4.77346e+06,4.41889e+06,73,61381,24759,58,25515,-248,21,0,72094,30804,8737,0,4625,2411,0,159.25
2.65941e+06,2.58153e+06,36,4.24524e+06,4.01368e+06,70,10495,9470,0,9546,-176,21,0,72097,45098,39806,21,22339,22166,14,159.25
3.10752e+06,3.07922e+06,38,2.79118e+06,2.67665e+06,60,30040,14968,26,15924,-1530,0,0,72102,60188,44931,23,10120,8534,0,159.25
3.63295e+06,3.47815e+06,44,4.64162e+06,4.16723e+06,84,15423,11839,6,2676,-3761,0,0,72122,96506,85596,24,33460,31429,18,159.25
1.95737e+06,1.96158e+06,26,3.64412e+06,3.45547e+06,51,25297,12092,16,12170,-12611,0,0,72136,54988,45426,21,18289,16155,12,159.25
2.07825e+06,2.07633e+06,32,2.45894e+06,2.42631e+06,56,49625,30538,36,25851,9,48,0,72146,48509,33513,21,18153,17238,12,159.25
2.85142e+06,2.72724e+06,38,4.206e+06,3.90581e+06,75,8066,7667,0,2237,-213,51,0,72147,58877,51129,22,26084,22974,16,159.25
2.83031e+06,2.75555e+06,37,2.04526e+06,1.90213e+06,70,-2716,8805,0,963,2567,597,0,72193,83338,73491,25,10740,8766,0,159.25
3.29017e+06,2.73659e+06,38,2.98052e+06,2.53572e+06,72,-8195,19829,15,9686,-19725,0,0,72222,115680,102673,27,36219,31921,20,159.25
3.31066e+06,3.03565e+06,39,4.5858e+06,8.15066e+06,67,44243,41524,26,32308,-520,0,0,72244,71803,62324,23,39994,33947,20,159.25
2.98936e+06,2.81777e+06,39,4.30746e+06,8.11275e+06,69,56915,27950,45,25738,-212,34,0,72302,151044,128068,27,71068,62144,24,159.25
2.42262e+06,2.32846e+06,34,2.95593e+06,2.67665e+06,68,2858,10582,3,2957,-14445,0,0,72359,73995,68480,23,22584,23635,15,159.25
2.14327e+06,2.09252e+06,27,3.48971e+06,3.09747e+06,53,7264,15977,13,2009,-66,91,0,72367,27810,26307,17,14774,13618,10,159.25
1.86899e+06,1.73825e+06,28,2.66476e+06,2.34897e+06,58,25492,13403,16,7747,-23,34,0,72369,142547,113837,30,21162,17202,14,159.25
3.53363e+06,3.38525e+06,40,4.4969e+06,4.31105e+06,68,18984,14114,21,8257,-329,0,0,72399,65884,39515,29,22182,14690,16,159.25
3.93546e+06,3.50711e+06,46,5.81976e+06,5.08391e+06,81,6768,22274,19,7112,3593,775,0,72407,103001,83835,27,41419,32675,21,159.25
3.19718e+06,2.86657e+06,35,5.36025e+06,4.94983e+06,65,79262,34531,60,29854,191,102,0,72427,39315,12513,30,8345,4197,0,159.25
2.84425e+06,2.71037e+06,36,2.37243e+06,2.04528e+06,67,40806,22089,29,26310,14566,3579,0,72439,125927,101771,35,21479,18407,14,159.25
4.11271e+06,3.70967e+06,43,5.23346e+06,8.21833e+06,79,54125,45646,33,39606,128,115,0,72442,260085,225376,39,106263,93470,26,159.25
2.86482e+06,2.65673e+06,34,2.11649e+06,2.09222e+06,51,18222,13000,10,15121,-164,34,0,72480,150402,121369,30,11306,9539,0,160.284
3.08706e+06,3.02425e+06,39,4.28756e+06,8.1711e+06,70,-3860,4045,0,8504,-27283,0,0,72483,30109,29437,18,13291,13684,10,160.284
3.97083e+06,3.31538e+06,34,5.66018e+06,4.94237e+06,64,45536,24523,33,17645,580,183,0,72487,33434,14758,14,9530,6083,0,160.284
2.4114e+06,2.27624e+06,33,2.56388e+06,2.57736e+06,54,-14079,2243,0,-264,155,83,0,72488,91763,80762,26,18795,15410,12,160.284
2.97528e+06,2.92133e+06,39,4.87856e+06,4.36435e+06,68,3915,7040,0,6429,308,122,0,72499,46037,39345,21,17502,15958,12,160.284
2.03742e+06,2.00934e+06,28,2.73542e+06,2.683e+06,54,-2624,16467,10,-430,-73,65,0,72500,38546,35399,20,2246,3204,0,160.284
3.35695e+06,3.15563e+06,39,4.80364e+06,8.26612e+06,72,24411,30990,24,23889,-18860,0,0,72505,154536,145780,25,82566,75711,23,160.284
3.23426e+06,3.00595e+06,41,3.87092e+06,3.4847e+06,73,-2552,19349,13,3230,4350,961,0,72536,39505,34382,22,12407,13368,8,160.284
2.9042e+06,2.76358e+06,40,4.39292e+06,3.75453e+06,70,-4800,13733,9,-7053,208,113,0,72618,34282,38102,20,17901,17262,13,160.284
3.04854e+06,2.87096e+06,39,5.04602e+06,8.19747e+06,70,33593,42163,25,26111,-322,16,0,72621,289416,269903,38,97137,88161,25,160.284
1.9138e+06,1.84153e+06,27,3.37961e+06,3.1407e+06,55,11608,30505,15,2944,-54,35,0,72631,34743,38987,18,17501,16608,12,160.284
2.5434e+06,2.53981e+06,36,2.87193e+06,2.85425e+06,67,16234,14610,11,5769,-206,0,0,72638,40920,31318,19,12455,10373,4,160.284
3.62384e+06,3.19642e+06,44,5.24211e+06,8.32279e+06,77,137917,151325,29,74442,-109,92,0,72655,1.5629e+06,1.38195e+06,69,124855,108024,28,160.284
2.40989e+06,2.36289e+06,32,2.80464e+06,2.60429e+06,56,-3329,5781,0,3479,238,133,0,72682,43610,43387,19,16681,14787,12,160.284
3.05567e+06,2.7812e+06,37,5.00481e+06,4.14605e+06,70,47754,24613,40,19038,-218,13,0,72698,73170,59302,25,24497,22040,16,160.284
3.09291e+06,2.95078e+06,32,4.6264e+06,4.13318e+06,63,-1552,7505,0,3125,1,34,0,72716,74855,62710,30,5097,4087,0,160.284
2.40719e+06,2.3333e+06,34,3.38014e+06,3.11279e+06,62,-7073,8454,0,-419,-1359,0,0,72731,57868,54589,22,19888,19462,14,160.284
1.98362e+06,1.97929e+06,28,1.97802e+06,1.90085e+06,52,-14830,1603,0,-7349,-5747,0,0,72757,37900,38500,20,3414,4674,0,160.284
2.69557e+06,2.63551e+06,37,2.16838e+06,2.17525e+06,61,-16769,7064,0,-6255,-39033,0,0,72801,37754,32476,19,2274,3148,0,161.318
3.57551e+06,3.37155e+06,39,4.82289e+06,4.34853e+06,69,10301,13291,10,3185,-104,65,0,72808,36667,31039,20,14778,11555,8,161.318
3.27646e+06,3.09188e+06,39,4.03954e+06,3.71384e+06,66,3689,9460,0,-1974,-323,9,0,72815,29657,25866,18,10497,9950,0,161.318
2.63457e+06,2.54351e+06,35,4.85434e+06,4.64847e+06,69,21467,17141,20,9353,11,86,0,72820,39982,30407,19,13641,12944,9,161.318
2.45505e+06,2.42764e+06,33,1.84243e+06,1.69241e+06,55,26191,36020,18,13522,9965,2551,0,72865,47065,38742,22,5717,5016,0,161.318
3.05726e+06,2.60917e+06,33,3.04102e+06,2.87765e+06,51,684,12108,6,-1168,-175,33,0,72874,28693,22478,17,3099,2096,0,161.318
2.61052e+06,2.50931e+06,34,4.53048e+06,8.16214e+06,59,158835,149361,43,84307,-13,38,0,72904,1.44571e+06,1.31983e+06,62,109570,102443,24,161.318
3.58535e+06,3.33092e+06,41,4.89091e+06,8.35706e+06,68,176463,191553,32,87777,1300,325,0,72909,1.10427e+06,999515,65,92160,82906,25,161.318
3.00589e+06,2.8622e+06,38,4.35197e+06,3.95972e+06,73,-8327,12372,7,7317,-184,43,0,72914,73425,63526,25,24260,21057,16,161.318
3.40157e+06,3.2766e+06,39,2.54134e+06,2.14719e+06,79,4925,13892,11,1162,-159,22,0,72934,39888,31158,22,8004,9438,0,161.318
3.39331e+06,3.31164e+06,39,2.97433e+06,2.83329e+06,67,13765,8843,0,4500,-255,0,0,72954,85451,72610,24,28430,27246,17,161.318
3.94815e+06,3.65009e+06,43,5.14003e+06,4.72864e+06,74,53812,23164,35,21909,-10008,0,0,72975,28458,6741,0,2032,1971,0,161.318
3.65718e+06,3.46587e+06,41,4.67047e+06,8.22511e+06,76,-5531,8482,0,2654,-301,0,0,72982,111481,102166,26,64275,57330,24,161.318
3.58966e+06,3.36274e+06,41,5.14744e+06,8.31183e+06,72,75184,91104,24,45431,-120,22,0,73013,105893,95053,26,48330,44228,21,161.318
2.79544e+06,2.70234e+06,35,4.13852e+06,3.73835e+06,75,11287,13203,8,1158,29711,6324,0,73014,77695,64488,25,24052,20542,17,161.318
3.18061e+06,3.03382e+06,41,5.20968e+06,4.5148e+06,78,-90,14525,23,155,78,78,0,73015,98093,90908,24,38447,36746,19,161.318
3.46349e+06,3.1232e+06,39,3.44939e+06,3.00403e+06,67,3844,8841,0,7828,-4042,0,0,73020,55815,50254,23,23197,21181,16,161.318
2.49616e+06,2.27281e+06,32,3.36686e+06,2.93931e+06,51,-7109,10169,2,-3000,-88,62,0,73040,147995,140359,26,59015,54670,22,161.318
3.18412e+06,3.07579e+06,37,4.02219e+06,3.76061e+06,60,-2239,7111,0,6362,-140,82,0,73042,47023,39863,21,16278,15984,12,161.318
2.35631e+06,2.34607e+06,34,2.58404e+06,2.42185e+06,67,11910,11293,4,10337,-241,12,0,73053,26457,20557,16,9644,8240,0,161.318
2.43351e+06,2.42779e+06,34,4.28694e+06,3.95122e+06,72,-2021,13801,10,4276,3731,852,0,73085,106216,104525,24,49453,45983,21,161.318
3.36166e+06,2.88455e+06,38,4.84675e+06,3.86378e+06,72,8418,13680,8,10303,-108,52,0,73131,45498,36810,20,14655,13527,10,162.352
3.72548e+06,3.37137e+06,42,4.02317e+06,4.06163e+06,48,106311,27146,84,43117,-538,0,0,73180,54371,12051,34,8201,3785,0,162.352
3.15846e+06,3.10087e+06,38,3.24358e+06,3.00705e+06,75,1127,13755,9,357,-79,29,0,73206,87876,84583,24,35633,34941,19,162.352
1.92264e+06,1.94654e+06,27,2.20937e+06,2.22945e+06,48,34074,13944,40,16632,-2835,0,0,73228,68903,55270,24,15409,15900,11,162.352
2.48434e+06,2.38e+06,31,2.52575e+06,2.34703e+06,61,-14621,3975,0,-6905,-13011,0,0,73269,143109,128546,27,44511,41448,21,162.352
3.0797e+06,3.00649e+06,39,4.92086e+06,4.63329e+06,68,13541,8310,0,13344,2139,480,0,73273,41644,28319,21,11919,9521,0,162.352
2.8575e+06,2.84553e+06,36,3.05452e+06,2.92181e+06,53,-3603,7664,0,-3105,106,87,0,73288,48546,46027,20,20761,18369,15,162.352
2.02398e+06,2.00495e+06,28,3.17012e+06,2.9658e+06,51,12016,14953,14,14102,-26,51,0,73332,26131,25760,16,31185,27893,19,162.352
3.21374e+06,3.05351e+06,38,4.60074e+06,4.24144e+06,69,47749,26331,44,23269,-27570,0,0,73349,63846,35291,34,11455,8441,0,162.352
4.04902e+06,3.72518e+06,44,4.49804e+06,8.04438e+06,70,366021,408925,39,213708,17994,3690,0,73366,93956,82141,25,65203,58957,23,162.352
3.04925e+06,2.85923e+06,33,3.86807e+06,3.57806e+06,56,22075,12565,22,9249,-58,57,0,73387,43411,30548,21,13131,11628,7,162.352
2.76012e+06,2.52923e+06,33,4.7657e+06,4.0328e+06,65,9361,19740,18,3623,-11104,0,0,73395,48938,43518,22,20296,17058,14,162.352
3.41302e+06,3.2619e+06,39,4.50111e+06,7.9971e+06,71,-12531,14440,11,1627,-4796,0,0,73414,45084,40223,21,19562,16826,13,162.352
2.58661e+06,2.49932e+06,35,3.88668e+06,3.73001e+06,65,64476,22951,57,25744,-281,13,0,73427,35224,10016,2,3521,1220,0,162.352
3.06352e+06,2.97692e+06,39,2.57959e+06,2.24041e+06,82,62092,20653,56,24603,-185,36,0,73453,28562,7086,0,4361,2434,0,163.386
3.72843e+06,1.859e+06,61,5.35243e+06,4.5816e+06,98,-7881,4342,0,4862,-19282,0,0,73463,43618,44234,19,7677,5775,0,163.386
2.99492e+06,2.9941e+06,39,3.08286e+06,3.12039e+06,59,-11077,9248,0,-6977,-316,0,0,73470,62108,58557,22,24544,25927,16,163.386
2.069e+06,2.01253e+06,30,3.38987e+06,2.12443e+06,69,-261,10659,4,-1147,22932,5789,0,73517,29417,31643,17,5817,5272,0,163.386
2.34068e+06,2.26406e+06,32,3.67065e+06,3.30215e+06,61,-16588,4170,0,-5353,1757,493,0,73532,69732,69501,22,29531,26910,17,163.386
